date,final_relative_cost_yuan,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,emergency_kwh,unused_surplus_kwh,charge_kwh,discharge_kwh
2025-09-19,41450.4057298542,41450.4057298542,0.0,0.0,0.0,46884.802416666666,21551.01423868313,17456.321533333332
2025-09-20,41446.542311372534,41446.542311372534,0.0,0.0,0.0,47331.65335,21551.01423868313,17456.321533333332
2025-09-21,45206.71260062098,40925.13241938766,0.0,4281.580181233328,1245.0231166666651,5172.031266666669,21545.886748971192,17452.168266666667
2025-09-22,47589.13328484431,41009.83441767766,0.0,6579.298867166659,1715.2283666666638,3392.5047666666674,21545.886748971192,17452.168266666667
2025-09-23,51733.74228798098,41230.95520598099,0.0,10502.787081999993,2431.3033833333316,2976.1432500000005,21545.886748971192,17452.168266666667
2025-09-24,47642.15840891734,41549.68726455901,0.0,6092.47114435833,1630.8701666666657,3644.670366666668,21566.489362139917,17468.856383333332
2025-09-25,46994.94263742901,41826.85569432901,0.0,5168.0869431,1329.1367499999997,4499.517749999999,21566.489362139917,17468.856383333332
2025-09-26,42063.45531587402,42063.45531587402,0.0,0.0,0.0,46135.413400000005,21566.489362139917,17468.856383333332
2025-09-27,42063.45531587402,42063.45531587402,0.0,0.0,0.0,46028.35465,21566.489362139917,17468.856383333332
2025-09-28,50834.32124191401,41969.95466498068,0.0,8864.366576933335,2087.7138999999997,2278.2076166666684,21566.489362139913,17468.856383333332
2025-09-29,47720.98156222994,42268.58610640494,0.0,5452.395455825007,1324.3053666666679,2674.157750000004,21556.564855967074,17460.817533333335
2025-09-30,56486.274890577406,42578.493566044075,0.0,13907.781324533331,3160.7960166666653,2319.6925333333343,21582.416172839505,17481.757100000003
2025-10-01,43008.59178459988,42827.97347228321,0.0,180.6183123166672,58.811100000000124,15313.963333333335,21585.44860082304,17484.213366666667
2025-10-02,43077.316764951545,42787.67068315988,0.0,289.6460817916672,109.76625000000024,13237.737200000001,21585.44860082304,17484.213366666667
2025-10-03,42801.87673852821,42801.87673852821,0.0,0.0,0.0,57069.47756666667,21585.44860082304,17484.213366666667
2025-10-04,42801.87673852821,42801.87673852821,0.0,0.0,0.0,51790.64883333333,21585.44860082304,17484.213366666667
2025-10-05,43352.13150015988,42660.04860194321,0.0,692.0828982166665,217.3727500000001,10133.124483333337,21585.44860082304,17484.213366666667
2025-10-06,43550.295154583204,42621.10210287487,0.0,929.1930517083341,238.46003333333346,7114.001150000001,21585.44860082304,17484.213366666667
2025-10-07,43865.64112909599,42399.697770345985,0.0,1465.9433587500005,338.31456666666685,6863.457266666669,21542.356193415635,17449.308516666664
2025-10-08,44580.64487721765,42267.54872411765,0.0,2313.0961530999994,626.6689333333329,8231.382233333334,21542.356193415635,17449.308516666668
2025-10-09,43742.89083558432,42158.27970899265,0.0,1584.611126591668,393.04296666666687,8614.572683333336,21542.35619341564,17449.308516666668
2025-10-10,42219.93121804432,42219.93121804432,0.0,0.0,0.0,54722.513100000004,21542.35619341564,17449.308516666668
2025-10-11,42218.03267404432,42218.03267404432,0.0,0.0,0.0,49955.37043333334,21542.35619341564,17449.308516666668
2025-10-12,44061.733850210985,41839.53126081932,0.0,2222.202589391664,595.9757333333323,5695.772916666666,21542.35619341564,17449.308516666668
2025-10-13,42915.64003887099,41716.44644294599,0.0,1199.1935959249993,306.7640333333334,6742.299266666668,21542.35619341564,17449.308516666668
2025-10-14,47617.95680020555,41291.01756368056,0.0,6326.939236524999,1453.9844166666662,3578.0378500000024,21507.702407407407,17421.238950000003
2025-10-15,48335.63761315223,41070.84842878556,0.0,7264.789184366663,1829.6100999999987,2597.524900000001,21507.702407407407,17421.238949999995
2025-10-16,52554.49390224395,40894.34035491062,0.0,11660.15354733333,2773.8120833333323,2596.261833333336,21575.75199588477,17476.359116666667
2025-10-17,41278.01300078105,41278.01300078105,0.0,0.0,0.0,47303.84535,21662.889670781893,17546.94063333333
2025-10-18,41274.06268944772,41274.06268944772,0.0,0.0,0.0,47222.21306666667,21662.889670781893,17546.94063333333
2025-10-19,54265.30463858963,40634.1346289563,0.0,13631.17000963333,3221.36815,1837.2880000000025,21613.499135802467,17506.934299999994
2025-10-20,54555.95203301253,40861.4525092292,0.0,13694.499523783332,3122.184949999999,1459.2175666666685,21803.69757201646,17660.99503333333
2025-10-21,59191.02791679272,40847.89160480105,0.0,18343.13631199167,4783.6597,1077.5511833333348,21665.365781893004,17548.94628333333
2025-10-22,57021.066852607044,41627.565334507046,0.0,15393.501518099998,3621.152049999999,2011.6120166666683,21828.306419753088,17680.928199999995
2025-10-23,48221.1323560687,42126.66439292704,0.0,6094.46796314166,1491.4882333333312,2830.843200000002,21828.306419753088,17680.9282
2025-10-24,42722.65697125463,42722.65697125463,0.0,0.0,0.0,47122.6066,21909.32802469136,17746.555699999997
2025-10-25,42722.65697125463,42722.65697125463,0.0,0.0,0.0,46144.224583333336,21909.32802469136,17746.555699999997
2025-10-26,46880.520260589634,42691.6686870063,0.0,4188.851573583335,1106.3154333333332,2047.9666833333333,21909.32802469136,17746.555699999997
2025-10-27,50147.170505476606,42940.930588218274,0.0,7206.239917258332,1786.730316666666,4066.159383333334,21959.3470781893,17787.07113333333
2025-10-28,51288.22661149673,43228.4255678384,0.0,8059.801043658332,1955.979866666666,2177.0541833333355,22066.057921810698,17873.50691666666
